Customer_ID,Age,Gender,Religion,Season,Festival,Fashion_Trend,Purchasing Power,Avg_Spend,Family_Size,Urban_Rural,Education_Level,Preferred_Clothing_Type,Color,Pattern,Material,Fashion_Influence_Source,Cluster,Fashion Influence,Product Range,Customer Experience,Online Presence,sales,promotion,inventory,timestamp,date,Income,Spending_Score,cluster_name
C0805,35.0,Female,Muslim,Rainy,Eid,High,High,2117,3,Rural,Postgraduate,Indo-Western,Neutral,Solid,,Traditional Media,0,Social Media,Women's Wear,Good,Strong,184,No,293,1/3/2025 16:46,3/15/2025,24388,24,Price-Sensitive Young Fashionistas
C0806,,Male,Hindu,Rainy,None,Medium,Medium,2230,5,Rural,Undergraduate,Formal Wear,,Solid,Cotton,Celebrity Trends,3,Social Media,Men's Wear,,Weak,178,No,343,9/24/2024 17:14,3/16/2025,15569,12,Seasonal Trend Followers
C0807,52.0,Female,Christian,Summer,None,High,Low,1696,4,Rural,Graduate,Hijab/Abaya,Bright,Checks,Silk,Local Culture,2,Local Trends,Accessories,Poor,Strong,214,No,369,2/18/2025 5:18,3/17/2025,79836,18,Comfort-First Traditional Buyers
C0808,32.0,Male,Christian,Winter,Christmas,High,High,2941,2,Rural,High School,Party Wear,Neutral,Printed,Silk,Local Culture,3,Celebrities,Women's Wear,Poor,Moderate,202,Yes,381,4/25/2025 12:58,3/18/2025,46586,15,Seasonal Trend Followers
C0809,42.0,Male,Hindu,Rainy,Diwali,High,High,2272,6,Urban,Undergraduate,Formal Wear,Bright,Checks,Rayon,Local Culture,0,Celebrities,,Excellent,Strong,205,No,291,10/29/2024 15:39,3/19/2025,22015,80,Price-Sensitive Young Fashionistas
C0810,54.0,Male,,Summer,Diwali,Medium,Medium,2235,4,Urban,High School,Casual/Formal,,Printed,Wool,E-Commerce Trends,1,Social Media,Original Fit,Poor,Weak,194,No,257,2/28/2025 20:42,3/20/2025,55002,27,Festival-Driven High Spenders
C0811,45.0,Female,Muslim,,Eid,Low,Medium,1905,7,Rural,High School,Traditional,Neutral,Floral,Silk,Celebrity Trends,2,Social Media,,Poor,Strong,202,No,344,8/4/2024 17:38,3/21/2025,16254,72,Comfort-First Traditional Buyers
C0812,27.0,Female,Muslim,Winter,Christmas,Medium,High,892,3,Rural,Graduate,Festive Wear,Pastel,Printed,Silk,E-Commerce Trends,2,Social Media,Men's Wear,Average,Moderate,211,No,387,5/29/2024 16:47,3/22/2025,27144,60,Comfort-First Traditional Buyers
C0813,56.0,Male,Muslim,Summer,Christmas,Medium,Low,2649,3,Urban,Undergraduate,Ethnic Wear,Bright,Floral,Cotton,Social Media,1,Local Trends,Accessories,Excellent,,211,Yes,250,1/16/2025 7:06,3/23/2025,34214,46,Festival-Driven High Spenders
C0814,34.0,Male,Muslim,Summer,None,High,Low,1417,3,Urban,Postgraduate,Formal Wear,Bright,Checks,Cotton,Local Culture,2,Local Trends,Accessories,,Strong,235,No,288,2/20/2025 13:38,3/24/2025,90719,89,Comfort-First Traditional Buyers
C0815,56.0,,Hindu,Summer,,High,,1795,4,Urban,Postgraduate,Ethnic Wear,,Printed,Silk,E-Commerce Trends,0,Celebrities,,Excellent,Weak,193,No,318,5/3/2025 11:27,3/25/2025,81774,17,Price-Sensitive Young Fashionistas
C0816,39.0,Male,Christian,Winter,None,Medium,Medium,1275,4,Rural,Graduate,Ethnic Wear,,Floral,Cotton,Local Culture,0,Social Media,Women's Wear,Poor,Moderate,192,No,297,5/13/2024 5:16,3/26/2025,16090,93,Price-Sensitive Young Fashionistas
C0817,43.0,Male,Muslim,Rainy,Eid,Medium,High,3417,6,Urban,Graduate,Western Casual,Neutral,Floral,Rayon,Social Media,1,Social Media,Men's Wear,Good,Moderate,198,No,349,2/3/2025 8:18,3/27/2025,21637,53,Festival-Driven High Spenders
C0818,42.0,Female,Hindu,Summer,Eid,High,High,2613,6,Urban,High School,Hijab/Abaya,Neutral,Floral,Silk,Social Media,1,Social Media,Men's Wear,Excellent,Strong,220,No,367,10/29/2024 17:26,3/28/2025,32415,8,Festival-Driven High Spenders
C0819,34.0,Female,,Rainy,None,High,,2446,2,Rural,High School,Ethnic Wear,Neutral,Solid,Cotton,Social Media,2,Social Media,,Excellent,Moderate,195,No,323,6/4/2024 8:02,3/29/2025,34071,79,Comfort-First Traditional Buyers
C0820,30.0,Male,Christian,Rainy,Christmas,High,High,2385,6,Rural,High School,Indo-Western,Dark,Checks,Rayon,Celebrity Trends,3,Local Trends,Original Fit,Excellent,Moderate,208,Yes,307,7/5/2024 8:56,3/30/2025,68243,27,Seasonal Trend Followers
C0821,37.0,,Hindu,Winter,Eid,High,High,2751,2,Rural,Graduate,Indo-Western,Neutral,Floral,Cotton,Local Culture,1,Celebrities,Accessories,Excellent,Weak,205,No,253,4/1/2025 3:13,3/31/2025,51240,46,Festival-Driven High Spenders
C0822,42.0,Female,Hindu,Summer,Christmas,Medium,High,1517,6,Rural,Undergraduate,Casual/Formal,Pastel,Printed,,Celebrity Trends,0,Celebrities,Accessories,Average,Weak,213,No,318,7/11/2024 18:17,4/1/2025,93807,50,Price-Sensitive Young Fashionistas
C0823,21.0,Male,Muslim,Rainy,Christmas,High,Medium,1801,3,Rural,Postgraduate,Hijab/Abaya,Bright,Floral,Cotton,Local Culture,2,Local Trends,Women's Wear,Excellent,Weak,204,No,331,11/21/2024 3:03,4/2/2025,43434,71,Comfort-First Traditional Buyers
C0824,27.0,Female,Christian,Summer,Diwali,Medium,Low,3033,6,Rural,Undergraduate,Sarees / Salwar Kameez,Pastel,Solid,Silk,Social Media,1,Social Media,Original Fit,Poor,Strong,206,No,283,2/19/2025 13:05,4/3/2025,79724,3,Festival-Driven High Spenders
C0825,20.0,Female,Christian,Summer,None,Medium,Low,1019,7,Urban,Graduate,Ethnic Wear,Pastel,Checks,Wool,Local Culture,2,Celebrities,Women's Wear,Poor,Moderate,203,No,343,12/17/2024 7:30,4/4/2025,85697,93,Comfort-First Traditional Buyers
C0826,58.0,Male,Hindu,Winter,Diwali,High,Medium,836,5,Urban,Undergraduate,Traditional,Dark,Solid,Cotton,Traditional Media,0,Celebrities,Original Fit,Average,Strong,202,Yes,305,11/29/2024 20:13,4/5/2025,38732,64,Price-Sensitive Young Fashionistas
C0827,35.0,Male,Christian,,None,High,,2839,3,Rural,High School,Fusion Wear,Neutral,Solid,Rayon,Social Media,1,Local Trends,Men's Wear,Good,Moderate,207,No,325,5/4/2025 10:15,4/6/2025,21314,44,Festival-Driven High Spenders
C0828,53.0,Male,Muslim,Summer,None,Medium,High,3822,4,Urban,Undergraduate,Sarees / Salwar Kameez,Bright,,,E-Commerce Trends,3,Social Media,Original Fit,Good,Moderate,190,Yes,256,11/18/2024 13:44,4/7/2025,33954,53,Seasonal Trend Followers
C0829,,Female,Christian,Rainy,Christmas,High,Low,2440,3,Rural,Postgraduate,Sarees / Salwar Kameez,Pastel,,Silk,E-Commerce Trends,0,,Original Fit,Poor,Moderate,200,No,284,5/6/2025 2:12,4/8/2025,67108,24,Price-Sensitive Young Fashionistas
C0830,51.0,,Hindu,Winter,None,High,High,2716,4,Urban,Graduate,Party Wear,Neutral,Checks,Rayon,Local Culture,2,Social Media,,,Weak,171,Yes,309,3/10/2025 20:50,4/9/2025,97044,60,Comfort-First Traditional Buyers
C0831,25.0,Female,Hindu,Summer,Christmas,Medium,,1594,2,Urban,Graduate,Traditional,Neutral,Checks,,Celebrity Trends,0,Celebrities,Original Fit,Average,Strong,213,No,380,8/26/2024 16:20,4/10/2025,97505,3,Price-Sensitive Young Fashionistas
C0832,57.0,Female,Muslim,Rainy,Christmas,High,Medium,1551,6,Rural,Undergraduate,Fusion Wear,Dark,Printed,Wool,Local Culture,2,Local Trends,Women's Wear,Good,Strong,213,No,320,8/17/2024 3:16,4/11/2025,46668,20,Comfort-First Traditional Buyers
C0833,36.0,Male,Muslim,Winter,None,Medium,Low,2644,7,Rural,Postgraduate,Festive Wear,Dark,Checks,Cotton,Local Culture,2,Social Media,Accessories,Good,Moderate,198,Yes,235,5/26/2024 9:32,4/12/2025,33061,46,Comfort-First Traditional Buyers
C0834,59.0,Female,Christian,,Christmas,Low,Low,3082,7,Urban,High School,Formal Wear,Dark,Solid,Rayon,Social Media,1,Local Trends,,Excellent,Strong,193,No,204,10/8/2024 6:45,4/13/2025,89252,15,Festival-Driven High Spenders
C0835,58.0,Male,Christian,,Christmas,High,Low,1787,7,Rural,Graduate,Ethnic Wear,,Checks,Silk,Traditional Media,0,Celebrities,Women's Wear,Excellent,Weak,177,No,296,1/26/2025 5:16,4/14/2025,49749,25,Price-Sensitive Young Fashionistas
C0836,54.0,Female,,Rainy,Christmas,High,Medium,3496,3,Rural,Postgraduate,Indo-Western,Pastel,,Wool,Social Media,1,Local Trends,Men's Wear,Excellent,Strong,204,Yes,231,4/8/2025 5:40,4/15/2025,26907,94,Festival-Driven High Spenders
C0837,23.0,Female,Muslim,Rainy,Eid,Medium,Low,1798,3,Rural,Graduate,Ethnic Wear,Dark,Solid,Silk,Local Culture,2,Local Trends,Original Fit,,Moderate,206,No,279,11/15/2024 22:07,4/16/2025,28777,78,Comfort-First Traditional Buyers
C0838,43.0,Male,Muslim,Rainy,Christmas,High,Medium,1072,4,Rural,Graduate,Sarees / Salwar Kameez,Dark,Printed,Rayon,E-Commerce Trends,2,Local Trends,Women's Wear,Poor,Weak,206,No,291,2/18/2025 5:26,4/17/2025,61745,71,Comfort-First Traditional Buyers
C0839,51.0,,Muslim,Rainy,,High,High,1396,2,Urban,Postgraduate,Indo-Western,Dark,Floral,Cotton,Celebrity Trends,0,Celebrities,Accessories,Average,,180,No,287,7/31/2024 5:52,4/18/2025,91818,17,Price-Sensitive Young Fashionistas
C0840,23.0,Male,Christian,Summer,Eid,Medium,Low,1465,6,Rural,Postgraduate,Indo-Western,Pastel,Solid,Wool,Traditional Media,0,Social Media,Accessories,Good,Moderate,216,Yes,255,10/13/2024 15:12,4/19/2025,33624,84,Price-Sensitive Young Fashionistas
C0841,54.0,,Muslim,Summer,Christmas,High,Medium,1247,5,Urban,Undergraduate,Indo-Western,Pastel,Solid,Silk,Social Media,0,Local Trends,Women's Wear,Poor,Strong,203,Yes,250,2/1/2025 13:29,4/20/2025,33321,100,Price-Sensitive Young Fashionistas
C0842,50.0,,Hindu,Winter,Christmas,Medium,,3559,6,Urban,Graduate,Party Wear,Dark,Checks,Silk,Social Media,1,Social Media,Accessories,Excellent,Moderate,185,Yes,314,5/8/2024 9:04,4/21/2025,20488,9,Festival-Driven High Spenders
C0843,,Male,Hindu,Summer,Eid,High,Low,3162,6,Rural,High School,Sarees / Salwar Kameez,Dark,Solid,Silk,Local Culture,1,Celebrities,,Average,Strong,193,Yes,288,2/10/2025 6:33,4/22/2025,32574,38,Festival-Driven High Spenders
C0844,38.0,Female,Christian,Summer,Eid,Low,High,1470,4,Urban,Graduate,Sarees / Salwar Kameez,Neutral,Printed,Cotton,Traditional Media,2,Social Media,Accessories,Average,Strong,190,Yes,381,9/16/2024 3:26,4/23/2025,15240,48,Comfort-First Traditional Buyers
C0845,23.0,Male,Christian,Summer,Christmas,High,Medium,3568,3,Rural,Undergraduate,Fusion Wear,Dark,Checks,Wool,Celebrity Trends,1,,Women's Wear,Excellent,Weak,190,No,363,7/13/2024 22:23,4/24/2025,53221,60,Festival-Driven High Spenders
C0846,23.0,Male,Muslim,Rainy,Christmas,Medium,Low,1685,2,Urban,Graduate,Party Wear,Bright,Floral,Cotton,Traditional Media,0,Local Trends,Original Fit,Average,Moderate,219,No,311,5/24/2024 17:08,4/25/2025,20478,63,Price-Sensitive Young Fashionistas
C0847,21.0,Female,Christian,Winter,None,High,High,1571,2,Urban,Undergraduate,Fusion Wear,Bright,Printed,Cotton,Local Culture,0,Local Trends,Original Fit,,Weak,186,No,224,5/20/2024 1:16,4/26/2025,65645,86,Price-Sensitive Young Fashionistas
C0848,47.0,Male,Hindu,Winter,Eid,Medium,Medium,1148,2,Urban,Graduate,Formal Wear,Dark,Floral,Cotton,Social Media,0,Local Trends,Original Fit,Good,Moderate,198,No,325,5/11/2024 14:30,4/27/2025,29262,2,Price-Sensitive Young Fashionistas
C0849,28.0,Female,,,Eid,Medium,Medium,1390,7,Rural,High School,Indo-Western,,Floral,Rayon,Local Culture,2,Local Trends,Original Fit,,Moderate,182,Yes,220,3/4/2025 11:07,4/28/2025,62796,88,Comfort-First Traditional Buyers
C0850,47.0,Female,Hindu,Winter,None,High,High,2807,6,Rural,High School,Formal Wear,Neutral,Floral,Rayon,E-Commerce Trends,0,Local Trends,Accessories,Good,Weak,210,Yes,279,1/29/2025 18:15,4/29/2025,14432,72,Price-Sensitive Young Fashionistas
C0851,48.0,Female,Muslim,,Eid,High,High,2414,4,Rural,High School,Traditional,Pastel,Solid,Rayon,E-Commerce Trends,2,Celebrities,Men's Wear,Good,Moderate,197,No,321,10/13/2024 2:39,4/30/2025,74291,11,Comfort-First Traditional Buyers
C0852,41.0,Male,Christian,Summer,Diwali,High,Low,1500,4,Urban,High School,Party Wear,Dark,Printed,Wool,Celebrity Trends,3,Celebrities,Women's Wear,Excellent,Moderate,212,Yes,386,3/10/2025 22:25,5/1/2025,89104,64,Seasonal Trend Followers
C0853,,Male,Muslim,Rainy,Eid,Medium,Low,2566,7,Urban,High School,Traditional,Bright,Printed,Cotton,E-Commerce Trends,2,,Men's Wear,Average,Strong,204,No,260,4/1/2025 17:52,5/2/2025,69399,77,Comfort-First Traditional Buyers
C0854,20.0,Male,Muslim,Winter,,Medium,Medium,1409,3,Rural,Graduate,Indo-Western,Neutral,Solid,Cotton,Local Culture,2,Social Media,Accessories,Good,Moderate,211,No,257,4/11/2025 17:13,5/3/2025,89714,81,Comfort-First Traditional Buyers
C0855,48.0,Female,Hindu,Summer,Diwali,Medium,High,654,6,Rural,Graduate,Formal Wear,Pastel,Checks,Rayon,Traditional Media,2,Social Media,Accessories,Good,Moderate,235,No,276,6/2/2024 10:12,5/4/2025,60428,72,Comfort-First Traditional Buyers
C0856,,Male,Hindu,Summer,Christmas,Medium,High,2526,7,Urban,Graduate,Ethnic Wear,Pastel,Floral,Cotton,Local Culture,1,Celebrities,,Good,Weak,170,No,247,3/15/2025 10:33,5/5/2025,97731,21,Festival-Driven High Spenders
C0857,54.0,Male,,Rainy,None,High,High,2902,7,Urban,Undergraduate,Casual/Formal,Dark,,Cotton,Local Culture,3,Social Media,Men's Wear,Average,Weak,190,No,302,4/12/2025 6:01,5/6/2025,10302,18,Seasonal Trend Followers
C0858,53.0,Female,Christian,Rainy,None,Medium,Medium,1079,6,Rural,Postgraduate,Festive Wear,Neutral,Solid,,Local Culture,0,,Accessories,Average,Moderate,222,No,361,11/29/2024 15:26,5/7/2025,92558,94,Price-Sensitive Young Fashionistas
C0859,41.0,Female,Christian,Rainy,Christmas,Medium,High,1675,7,Urban,Graduate,Indo-Western,Bright,Floral,Cotton,Celebrity Trends,0,,Accessories,Excellent,Strong,190,No,261,7/15/2024 6:22,5/8/2025,10055,64,Price-Sensitive Young Fashionistas
C0860,48.0,Male,Hindu,Summer,,Low,High,1752,3,Rural,High School,Western Casual,Dark,Checks,,Local Culture,2,Local Trends,Women's Wear,Good,Strong,198,No,269,11/30/2024 17:56,5/9/2025,18717,82,Comfort-First Traditional Buyers
C0861,23.0,Male,Christian,Summer,Eid,High,Medium,1196,5,Rural,Postgraduate,Traditional,Neutral,Checks,Cotton,Social Media,2,Social Media,Original Fit,Poor,,173,No,231,7/6/2024 6:40,5/10/2025,38699,95,Comfort-First Traditional Buyers
C0862,,Female,Hindu,Rainy,Christmas,High,Low,3403,5,Rural,Undergraduate,Party Wear,Pastel,Floral,Wool,Celebrity Trends,3,Social Media,Original Fit,Average,Moderate,159,No,307,7/8/2024 14:58,5/11/2025,83686,38,Seasonal Trend Followers
C0863,37.0,Male,Christian,Winter,None,Low,Low,3500,3,Rural,High School,Hijab/Abaya,Dark,Checks,Rayon,Celebrity Trends,1,Celebrities,Women's Wear,Excellent,,222,No,252,6/25/2024 12:13,5/12/2025,77661,32,Festival-Driven High Spenders
C0864,,,Muslim,Rainy,,High,Medium,3067,3,Rural,Undergraduate,Traditional,Pastel,Printed,Silk,Local Culture,3,Social Media,Men's Wear,Good,Strong,201,No,280,8/23/2024 16:18,5/13/2025,54247,11,Seasonal Trend Followers
C0865,28.0,Female,Hindu,Rainy,Christmas,Medium,High,1505,5,Urban,Undergraduate,Party Wear,Pastel,Printed,Rayon,Local Culture,0,Local Trends,Accessories,Poor,,194,No,282,10/7/2024 8:39,5/14/2025,26748,45,Price-Sensitive Young Fashionistas
C0866,,Male,Hindu,Rainy,Christmas,High,Medium,1331,4,Urban,Postgraduate,Festive Wear,Dark,Printed,Silk,Celebrity Trends,2,Social Media,Men's Wear,,Strong,228,No,361,10/19/2024 23:37,5/15/2025,14621,89,Comfort-First Traditional Buyers
C0867,32.0,Female,Muslim,Rainy,Diwali,High,Low,1486,7,Rural,Graduate,Indo-Western,Dark,Checks,Silk,Celebrity Trends,0,Celebrities,Original Fit,Poor,Weak,197,Yes,293,4/9/2025 3:23,5/16/2025,25034,33,Price-Sensitive Young Fashionistas
C0868,23.0,Male,Hindu,Summer,None,High,Low,1310,7,Urban,High School,Hijab/Abaya,Dark,Printed,Silk,Celebrity Trends,0,,Original Fit,Average,Moderate,189,No,227,7/21/2024 3:14,5/17/2025,15126,41,Price-Sensitive Young Fashionistas
C0869,47.0,Male,Christian,Winter,Diwali,Medium,Medium,1473,6,Rural,Graduate,Indo-Western,,,Wool,E-Commerce Trends,0,Local Trends,,Excellent,,186,No,282,4/20/2025 11:18,5/18/2025,15122,8,Price-Sensitive Young Fashionistas
C0870,55.0,Female,Christian,Rainy,None,Medium,Medium,2320,4,Urban,Undergraduate,Traditional,,Printed,,Celebrity Trends,0,Local Trends,,Poor,Moderate,198,No,286,11/13/2024 19:04,5/19/2025,28030,11,Price-Sensitive Young Fashionistas
C0871,19.0,,,,Eid,High,Low,1888,4,Rural,Undergraduate,Formal Wear,Pastel,Printed,Silk,E-Commerce Trends,2,Local Trends,Accessories,Good,Weak,204,Yes,336,10/10/2024 9:26,5/20/2025,92838,86,Comfort-First Traditional Buyers
C0872,32.0,Female,Christian,Winter,Eid,High,Medium,1854,7,Rural,Graduate,Sarees / Salwar Kameez,,Checks,Wool,Social Media,2,Social Media,Women's Wear,Good,,180,No,239,9/20/2024 20:56,5/21/2025,94717,51,Comfort-First Traditional Buyers
C0873,28.0,Female,Hindu,,Eid,High,Low,1659,2,Urban,High School,Sarees / Salwar Kameez,Bright,Printed,Silk,E-Commerce Trends,0,Celebrities,Men's Wear,Average,Strong,188,No,285,12/13/2024 15:58,5/22/2025,65658,88,Price-Sensitive Young Fashionistas
C0874,25.0,Male,Muslim,Rainy,None,High,Medium,3145,3,Urban,High School,Indo-Western,Dark,,Cotton,Traditional Media,1,Social Media,Accessories,Good,Strong,217,No,238,3/31/2025 2:47,5/23/2025,48638,41,Festival-Driven High Spenders
C0875,43.0,Male,Hindu,,Christmas,Medium,Medium,1496,4,Urban,Postgraduate,Casual/Formal,Pastel,Solid,Silk,Local Culture,2,Social Media,Accessories,Poor,Strong,201,No,266,6/9/2024 21:50,5/24/2025,77067,17,Comfort-First Traditional Buyers
C0876,22.0,,Muslim,Rainy,Christmas,Low,Medium,1853,2,Rural,Postgraduate,Indo-Western,Bright,Checks,,Celebrity Trends,2,Local Trends,Original Fit,Excellent,Weak,218,No,281,10/2/2024 7:09,5/25/2025,98869,76,Comfort-First Traditional Buyers
C0877,23.0,Male,Christian,Winter,Diwali,Low,Low,910,6,Rural,Postgraduate,Fusion Wear,,Solid,Cotton,E-Commerce Trends,2,,Accessories,Average,Strong,173,No,282,5/16/2024 17:46,5/26/2025,44674,46,Comfort-First Traditional Buyers
C0878,43.0,Male,Muslim,Winter,,High,Medium,2375,3,Urban,High School,Hijab/Abaya,Bright,Floral,Wool,Celebrity Trends,1,Local Trends,Men's Wear,Poor,Moderate,202,No,298,6/1/2024 5:24,5/27/2025,45854,32,Festival-Driven High Spenders
C0879,21.0,Male,Christian,Summer,Eid,Medium,Low,3331,2,Urban,Postgraduate,Casual/Formal,,Checks,Cotton,Traditional Media,3,Social Media,Accessories,Average,,198,Yes,350,7/7/2024 13:40,5/28/2025,56271,79,Seasonal Trend Followers
C0880,36.0,Male,Hindu,Rainy,Diwali,Medium,Low,1572,6,Rural,Postgraduate,Hijab/Abaya,Dark,Checks,Cotton,Social Media,2,Social Media,Women's Wear,Excellent,Moderate,217,No,362,2/20/2025 3:35,5/29/2025,83688,80,Comfort-First Traditional Buyers
C0881,37.0,Male,Christian,Winter,None,Medium,Medium,3073,3,Urban,Graduate,Ethnic Wear,Dark,Printed,Rayon,Celebrity Trends,1,Local Trends,Accessories,Average,Weak,198,Yes,275,11/27/2024 8:22,5/30/2025,48518,54,Festival-Driven High Spenders
C0882,,Female,Hindu,Summer,None,Medium,,2608,7,Rural,Graduate,Western Casual,Dark,Solid,Rayon,Local Culture,0,Social Media,Accessories,Good,Moderate,206,No,305,5/7/2024 0:48,5/31/2025,20267,86,Price-Sensitive Young Fashionistas
C0883,37.0,Female,Hindu,Winter,Diwali,Medium,Low,1327,7,Rural,High School,Ethnic Wear,Neutral,Floral,Rayon,Traditional Media,2,Social Media,Women's Wear,Good,Moderate,172,Yes,229,1/4/2025 6:06,6/1/2025,11062,92,Comfort-First Traditional Buyers
C0884,29.0,Male,Muslim,Summer,,Medium,Low,1644,2,Rural,Graduate,Indo-Western,Neutral,,Cotton,Celebrity Trends,2,Local Trends,,Average,Weak,214,Yes,268,2/7/2025 19:34,6/2/2025,60448,20,Comfort-First Traditional Buyers
C0885,18.0,,Muslim,,Diwali,High,High,2366,6,Urban,Postgraduate,Party Wear,Neutral,Checks,Silk,Social Media,1,Social Media,Accessories,Excellent,Weak,186,Yes,228,2/24/2025 20:05,6/3/2025,16229,33,Festival-Driven High Spenders
C0886,43.0,Female,Muslim,Rainy,Diwali,High,Low,2716,5,Rural,Postgraduate,Casual/Formal,Pastel,Printed,Wool,Social Media,1,Celebrities,Original Fit,Excellent,,184,Yes,306,9/17/2024 19:57,6/4/2025,66793,74,Festival-Driven High Spenders
C0887,31.0,Male,Muslim,Winter,Eid,High,High,1874,2,Urban,Postgraduate,Traditional,Bright,,Wool,Social Media,2,Local Trends,Men's Wear,Good,Strong,211,No,304,9/7/2024 0:27,6/5/2025,57915,40,Comfort-First Traditional Buyers
C0888,55.0,,Christian,Rainy,Eid,High,High,3281,5,Urban,Undergraduate,Formal Wear,,Checks,Wool,Local Culture,1,Celebrities,Original Fit,Excellent,Moderate,187,No,320,1/21/2025 9:44,6/6/2025,14632,32,Festival-Driven High Spenders
C0889,54.0,Female,Christian,Winter,Diwali,Low,High,2050,7,Rural,Undergraduate,Casual/Formal,Pastel,Checks,Rayon,Local Culture,0,Social Media,Men's Wear,Average,Moderate,219,No,338,8/5/2024 14:52,6/7/2025,13596,97,Price-Sensitive Young Fashionistas
C0890,28.0,Female,Christian,Rainy,None,High,Medium,3830,6,Rural,Postgraduate,Formal Wear,,Checks,Cotton,Celebrity Trends,3,Social Media,Women's Wear,,,188,Yes,261,6/4/2024 11:55,6/8/2025,16168,2,Seasonal Trend Followers
C0891,53.0,Male,,Winter,Eid,Medium,Medium,2701,2,Rural,Postgraduate,Formal Wear,Dark,Floral,Rayon,Local Culture,0,Local Trends,Women's Wear,Average,Weak,153,Yes,321,8/5/2024 20:18,6/9/2025,17561,97,Price-Sensitive Young Fashionistas
C0892,30.0,Female,Christian,Rainy,None,Medium,Low,2055,6,Rural,High School,Sarees / Salwar Kameez,Dark,Floral,Silk,Traditional Media,0,Social Media,Women's Wear,Good,Weak,198,Yes,356,1/3/2025 18:24,6/10/2025,83794,33,Price-Sensitive Young Fashionistas
C0893,20.0,Male,Christian,,Christmas,High,,1259,5,Rural,High School,Sarees / Salwar Kameez,Neutral,Checks,Cotton,Local Culture,2,Local Trends,Men's Wear,Good,,201,Yes,313,6/2/2024 16:56,6/11/2025,92152,77,Comfort-First Traditional Buyers
C0894,,Female,Christian,,,Medium,Medium,1937,2,Rural,Graduate,Casual/Formal,Neutral,Checks,Wool,Social Media,2,Local Trends,,Good,Moderate,179,No,289,3/27/2025 16:02,6/12/2025,36734,30,Comfort-First Traditional Buyers
C0895,23.0,Female,Muslim,Winter,Diwali,High,Medium,1731,3,Urban,Postgraduate,Traditional,Pastel,Printed,Rayon,Social Media,2,Local Trends,Men's Wear,Excellent,Strong,215,Yes,349,5/6/2025 13:31,6/13/2025,16371,33,Comfort-First Traditional Buyers
C0896,27.0,Female,Christian,Summer,Christmas,Medium,Medium,1816,4,Urban,Undergraduate,Sarees / Salwar Kameez,Neutral,Checks,Rayon,Social Media,2,Local Trends,Women's Wear,Average,Weak,187,No,345,7/2/2024 10:32,6/14/2025,36069,77,Comfort-First Traditional Buyers
C0897,22.0,Female,Hindu,Rainy,Eid,High,Medium,3536,2,Urban,High School,Festive Wear,Bright,Floral,Silk,Local Culture,1,Local Trends,,Poor,,191,Yes,369,12/18/2024 15:11,6/15/2025,89905,26,Festival-Driven High Spenders
C0898,40.0,Female,Muslim,Winter,Eid,Low,Medium,3734,2,Urban,High School,Traditional,Pastel,Solid,,Traditional Media,1,Celebrities,Accessories,Average,Weak,203,Yes,358,2/8/2025 15:09,6/16/2025,22910,22,Festival-Driven High Spenders
C0899,27.0,Male,Hindu,,Christmas,High,High,2167,5,Urban,Graduate,Festive Wear,Pastel,Floral,Rayon,Social Media,0,Local Trends,Original Fit,Poor,Strong,213,No,296,7/17/2024 5:29,6/17/2025,83479,66,Price-Sensitive Young Fashionistas
C0900,19.0,Male,Christian,Rainy,None,High,High,3368,6,Urban,Undergraduate,Western Casual,Bright,Printed,Silk,Traditional Media,3,,Women's Wear,Average,Weak,224,No,335,8/15/2024 7:53,6/18/2025,87735,38,Seasonal Trend Followers
C0901,30.0,Female,,Summer,Eid,Low,,2391,4,Rural,Graduate,Traditional,Dark,Floral,Wool,Traditional Media,2,Social Media,Original Fit,Good,Moderate,184,Yes,338,12/22/2024 23:50,6/19/2025,91264,90,Comfort-First Traditional Buyers
C0902,57.0,Male,Hindu,Rainy,Diwali,Medium,High,986,6,Rural,High School,Hijab/Abaya,,Solid,,Traditional Media,2,Local Trends,Accessories,Poor,Strong,213,Yes,277,5/18/2024 23:16,6/20/2025,33275,46,Comfort-First Traditional Buyers
C0903,19.0,Male,Christian,Rainy,Christmas,High,Low,2255,2,Urban,Undergraduate,Festive Wear,Bright,Checks,Silk,Celebrity Trends,2,Social Media,Men's Wear,Average,Weak,217,No,286,7/29/2024 11:56,6/21/2025,82274,15,Comfort-First Traditional Buyers
C0904,37.0,Male,Hindu,,Diwali,Medium,High,999,7,Rural,High School,Fusion Wear,Bright,Solid,Rayon,E-Commerce Trends,0,Local Trends,,Excellent,Strong,182,Yes,340,1/5/2025 19:47,6/22/2025,91449,98,Price-Sensitive Young Fashionistas
C0905,18.0,Male,Hindu,Winter,Christmas,High,,2687,5,Rural,Graduate,Festive Wear,Neutral,Checks,Rayon,Traditional Media,1,Celebrities,,Excellent,Strong,206,Yes,292,3/6/2025 20:42,6/23/2025,70004,44,Festival-Driven High Spenders
C0906,54.0,Female,Hindu,,,Medium,High,2692,4,Urban,Graduate,Fusion Wear,Pastel,Checks,Cotton,Celebrity Trends,1,,Accessories,Average,Weak,198,No,314,7/14/2024 8:56,6/24/2025,72981,49,Festival-Driven High Spenders
C0907,26.0,Female,Christian,,None,High,Low,2750,4,Urban,Graduate,Traditional,Neutral,Floral,,Celebrity Trends,3,Celebrities,Original Fit,Good,Weak,176,No,287,5/18/2024 1:58,6/25/2025,94659,75,Seasonal Trend Followers
